Node,Hub Score
u7912,4.7587243142135687e-07
u9588,1.9917991324143367e-06
u9948,3.9887653868306047e-07
u20027,3.4076586194208907e-07
u18823,3.0572007646594496e-07
u27904,4.404655401888296e-08
u3710,3.308461323682405e-07
u19843,3.177834176695613e-07
u953,1.5590355670488473e-06
u16847,4.192981953576896e-07
u15273,1.3803329731522972e-139
u16016,3.977227850938555e-08
u16469,4.056414181472736e-07
u8659,9.70247376205824e-07
u29029,1.1579072221249146e-132
u964,2.2247472886555402e-07
u17103,2.936392574871221e-07
u22517,1.1119876637322712e-08
u28461,9.741389100793829e-08
u26775,3.4982319949149846e-09
u7913,1.3379262586510436e-06
u6631,4.836616617641819e-06
u20587,3.367651122201456e-07
u7212,5.120131044315061e-07
u22231,3.775091810417322e-07
u10080,5.198036296370992e-07
u9286,3.582212584672449e-07
u14832,4.4455754016572795e-07
u21053,2.65150560228222e-07
u7824,4.3384044036979725e-08
u25372,1.3803329731522972e-139
u1591,4.730205315309195e-07
u2919,2.1296938765193207e-05
u29148,1.894019219213923e-07
u25287,2.520003843120931e-07
u14747,8.242662204380617e-07
u20662,6.479639202156325e-07
u23807,5.774094274498671e-07
u24491,2.7705237072474016e-07
u3300,3.3084648260230594e-07
u28744,4.8044327367672576e-08
u24542,5.125954602263548e-08
u23888,2.602403434877401e-07
u21217,1.3803329731522972e-139
u23318,2.7915798968183046e-08
u7051,2.0429582804031183e-06
u484,1.2948352141686006e-05
u14479,5.073550558841314e-07
u16394,1.7543899953722122e-06
u28711,3.22448225809795e-07
u22700,8.790660855917919e-08
u14869,8.769763238728095e-07
u6995,9.913510190306927e-07
u28377,3.6811687245280066e-09
u5428,4.64644235168226e-06
u9694,1.2588680598968958e-07
u14647,1.2015669748525532e-11
u26045,8.624262223058996e-08
u23091,6.7866511288566385e-09
u9596,3.9914670733652655e-07
u28810,1.3969951967104555e-09
u24394,2.7755159086469596e-07
u11909,4.2360488708143973e-07
u2361,3.4485798575709174e-07
u25869,3.7391956363617453e-07
u17593,3.7692164055053757e-07
u17518,3.7176572827425425e-07
u8908,4.1989930874177743e-07
u12795,8.411475934985214e-07
u20047,4.1995281880166947e-07
u17997,3.4069300165495753e-07
u13068,4.863090134049029e-07
u9757,1.8644034918350923e-06
u22190,4.809357653595006e-09
u2638,1.5330063263626248e-07
u6829,2.362897750287912e-06
u21296,1.8577600442905098e-07
u11005,7.306026978024605e-07
u22688,2.7915798968183046e-08
u26206,1.664599581157461e-09
u12353,2.845722432939015e-07
u3085,3.652101275116947e-05
u16812,7.78566531462294e-06
u2810,2.2933736724663553e-06
u28430,1.3803329731522972e-139
u5441,4.1377065272744165e-06
u24895,2.6884838060038746e-07
u6409,1.0579389471469505e-06
u20172,3.133612417151402e-07
u17443,8.999651185948294e-07
u2583,1.0965256937532795e-06
u8097,3.4691086564643055e-07
u5214,4.769750771336173e-07
u15217,3.035109304248692e-07
u16324,4.446115824306957e-07
u17015,1.0894836026433047e-07
u27765,2.26681926215177e-07
u25451,1.8695137243360378e-07
u21235,1.1579072221249146e-132
u6048,1.8667025429473474e-05
u26605,8.820629141383276e-08
u27793,1.3803329731522972e-139
u18566,4.2432589004060915e-07
u17317,2.8909616915213266e-07
u1645,1.910496944345208e-06
u24973,1.3803329731522972e-139
u6469,3.776823016802295e-07
u7668,3.8916287249011005e-06
u2643,1.5330063263626248e-07
u10376,5.261459249559479e-07
u22114,1.9429159609268373e-08
u3189,4.287489033154406e-05
u15545,1.140554008218875e-06
u23824,2.00521798558715e-07
u12294,4.187648581401126e-07
u20731,3.063692719385005e-07
u6257,2.428441479987578e-06
u17344,1.6814535532394715e-06
u3927,1.7553653460649333e-05
u6556,5.028052737628122e-07
u7238,5.098637817353812e-07
u27159,5.5831657039823327e-08
u21040,2.018386186789361e-07
u22882,1.5144905626099233e-08
u4309,2.9106909388868713e-06
u13066,3.766324366959252e-07
u24668,2.688210274325393e-07
u25666,1.3803329731522972e-139
u11602,4.717991032379764e-07
u6521,1.3953171180570398e-07
u16768,3.863632906962758e-07
u26919,1.3803329731522972e-139
u23483,3.4973544626240296e-08
u4300,7.148958223186645e-07
u24813,1.7062229580095156e-07
u19555,4.1839689268248514e-07
u11254,4.80306367559359e-07
u28703,1.3803329731522972e-139
u22655,5.705430346694987e-07
u23610,1.3803329731522972e-139
u3512,3.308461323682405e-07
u23086,9.245389249699075e-08
u24535,1.1579072221249146e-132
u397,5.186729700098009e-06
u9803,7.303163156732127e-07
u2796,1.4764210273409213e-07
u9127,2.2194932382580303e-06
u18082,1.5009657357069322e-07
u16584,1.3803329731522972e-139
u2268,3.4485835082411703e-07
u8035,1.0005017040131786e-06
u26532,1.5742872216364041e-09
u24011,1.8744883998837834e-07
u20665,3.6353522080676665e-07
u25725,1.7230491174098744e-07
u7525,6.316041547065521e-07
u17557,2.514548896595174e-07
u13965,1.1967839855733006e-07
u22133,3.554195659359757e-07
u14107,9.070427537570227e-08
u12755,9.454147862858322e-07
u4516,1.0476889358828389e-05
u11461,4.488020657675844e-07
u7927,8.572792225315706e-07
u3330,1.3783983215551564e-06
u72,0.0018320236825668595
u2336,9.934875357948935e-07
u14822,3.1659462404726766e-07
u25170,3.436688086463161e-07
u5762,1.1213507533604944e-06
u27579,1.3803329731522972e-139
u9995,1.1836298958589531e-06
u361,4.0519283144788956e-05
u9467,5.086092985308341e-07
u24193,1.7361061175106543e-07
u22591,6.744778574876953e-07
u8681,1.0070323059443122e-06
u14823,4.195969374429776e-07
u16420,4.685337005319202e-08
u25410,1.3803329731522972e-139
u312,1.917569493051973e-06
u3465,3.1211492167076468e-06
u8077,3.46714359164452e-07
u11295,4.0991268853577624e-07
u1385,7.342746020928143e-06
u17929,1.3275230647139006e-06
u12336,4.3087142266860505e-07
u28672,2.054720227564001e-09
u3391,3.308461323682405e-07
u3517,3.308461323682405e-07
u21090,1.3803329731522972e-139
u11981,7.992710649693749e-07
u26027,1.3803329731522972e-139
u20505,6.19928684290247e-07
u12181,2.525908427824362e-07
u9464,2.1871369612043384e-07
u23663,1.3803329731522972e-139
u24894,1.3803329731522972e-139
u21001,8.638191106842261e-07
u8089,7.191097270376438e-07
u10,0.0005033694710983158
u8730,4.3065618249825775e-07
u22339,2.688213120070792e-07
u13306,4.6921769174318433e-07
u26671,1.1630603087889023e-07
u22703,2.9826393067561004e-07
u24917,2.0248461613328398e-07
u6597,2.639420436992463e-06
u1959,3.619051036551078e-06
u25336,1.1579072221249146e-132
u28504,2.7915798968183046e-08
u25406,1.0292851084741077e-08
u28000,1.9272601102264242e-07
u19540,7.900068580401322e-08
u7444,8.368713084330369e-07
u4172,8.712530010387447e-06
u1426,9.017336251743392e-07
u15756,3.3340794688584705e-07
u23364,7.366746991751415e-08
u26093,6.885639531582299e-08
u441,0.00018965461280869489
u11859,4.1512181564721416e-07
u26499,1.1579072221249146e-132
u8055,3.674026239700259e-07
u17009,3.934844288651964e-07
u15392,4.0496279599938264e-07
u18664,2.189981431403148e-07
u18601,2.189981431403148e-07
u491,9.446098745729094e-07
u28368,9.14595978196439e-09
u22369,4.804049514633409e-07
u14728,4.185895502893731e-07
u7429,3.0392137597818606e-06
u10767,4.836774001721229e-07
u10596,5.097637971830069e-07
u7152,2.464947380692e-06
u4040,4.842392104302742e-07
u5267,2.157322066100304e-05
u13688,6.788620113339891e-07
u2791,3.2299521336140976e-07
u13468,5.376041211177555e-07
u20191,1.3803329731522972e-139
u18191,4.7020308310948004e-08
u26073,1.9442554898906756e-07
u5550,2.832321981825077e-06
u18012,5.292049573651549e-07
u3196,1.4443846820143574e-06
u20195,2.9529254753183458e-08
u20609,2.370256046334629e-08
u256,0.000722585307003513
u29126,1.1579072221249146e-132
u9800,4.234207634001447e-07
u21477,4.2003282761248646e-08
u649,3.262164373500655e-05
u28275,1.3803329731522972e-139
u29184,2.3610545992869373e-07
u4501,1.891817576890161e-06
u6573,1.1032467615086337e-06
u26192,2.7915798968183046e-08
u11140,4.062787409864929e-06
u3433,3.308461323682405e-07
u28219,1.815770762939328e-07
u9216,8.262409605427128e-07
u17104,4.5668829637563763e-07
u3469,3.308461323682405e-07
u2356,3.4485798575709174e-07
u18465,2.28351094792022e-07
u16852,4.4188696758574473e-07
u16974,2.814826708100913e-07
u7808,9.164420996860842e-07
u16414,5.501751850524249e-07
u885,7.945045267568498e-08
u28540,1.7119855958376712e-08
u5954,5.592317834146084e-07
u10232,8.918125042426001e-08
u202,9.512811136267192e-05
u3925,2.3793088947865587e-05
u12182,4.7607844227019025e-07
u1276,1.4731021410272723e-05
u10665,4.410015172489527e-06
u25269,6.576277948688279e-07
u538,4.526656561646738e-06
u20380,3.0536118868242146e-07
u14041,3.8388794824221315e-07
u1157,3.4858199824580884e-05
u16868,1.4395033798616485e-06
u2146,3.4485798575709174e-07
u12253,4.2293227700398105e-07
u26333,1.3803329731522972e-139
u12269,2.5813677854606607e-07
u20479,4.0681513382570335e-07
u17288,3.7792825460190025e-07
u20640,2.469310731583466e-07
u25962,4.658374305541162e-13
u20970,3.4318929818788566e-07
u3590,3.308461323682405e-07
u16624,3.460608517496125e-07
u27256,1.4761658524839556e-08
u22846,1.5144905626099233e-08
u23685,1.2300213670230868e-07
u6332,1.772386824443785e-06
u21126,6.178529299097443e-07
u27333,2.5352119455385436e-07
u5105,6.065674374101875e-07
u7997,1.3275294307404938e-06
u4202,5.585296675296028e-06
u27334,9.283846630268616e-08
u6288,7.617598983106805e-07
u14590,7.444093295381493e-07
u10380,2.0580386708024035e-06
u9080,1.0357069818886537e-06
u21547,1.185708007413655e-06
u5436,5.999538682419748e-07
u19655,2.399532545365274e-07
u18790,4.3581094135299437e-07
u10982,3.8272393549422595e-07
u27168,1.6610756376071497e-07
u6324,1.2579531501177373e-06
u11900,4.0111632450252875e-07
u18435,2.28351094792022e-07
u25514,7.973971527136536e-08
u17190,9.053898214846972e-08
u28281,2.7915798968183046e-08
u25661,2.0132814654019794e-08
u22611,1.1174064352839023e-07
u25025,2.5855683700088226e-07
u27933,1.894019219213923e-07
u14704,4.093204082123035e-07
u8108,1.3803329731522972e-139
u17858,1.0663520371959002e-07
u20541,4.409301302085492e-07
u17859,5.488081339986652e-07
u28720,1.3803329731522972e-139
u611,2.139005072269594e-06
u690,1.970346195670326e-06
u10111,4.678326243023558e-07
u10937,3.5606761267778455e-07
u9397,7.3380511537997815e-06
u2868,2.7232250606995445e-06
u26798,3.4222178160668476e-08
u28813,1.3969951967104555e-09
u241,0.0006012292164607221
u21206,2.5371116357969984e-08
u18565,5.587463552892381e-07
u15363,2.0157370796403226e-08
u12333,4.2477361690561533e-07
u8606,5.787184224356534e-07
u5970,4.745211534729382e-06
u21384,2.525505248850835e-07
u27758,1.6645978190106041e-09
u12780,3.8551361627531943e-07
u8600,4.743846945473358e-07
u28928,1.3803329731522972e-139
u10332,5.220053563355086e-07
u24050,8.940314184643783e-09
u13727,9.965869057820547e-07
u9687,1.2588707251778446e-07
u17329,3.2939805028695064e-08
u4581,3.985863760167315e-07
u27191,6.012055160691672e-09
u7502,1.538090768211084e-06
u17780,1.4643094915632357e-08
u7868,3.827334361537492e-07
u3997,1.712488493256905e-06
u28833,1.6390634835252138e-07
u24001,1.963954209477287e-07
u25375,1.3803329731522972e-139
u5162,5.442667786828289e-06
u8586,4.840228963280531e-07
u5835,1.7786944337981444e-06
u15586,4.6192301785852494e-07
u21831,7.413290048885092e-07
u5172,5.604044767055363e-07
u21124,1.3803329731522972e-139
u29247,3.5054470947055995e-09
u5635,1.9267159657636806e-06
u11823,8.604622799045318e-07
u17111,1.043946969492122e-06
u5475,4.6472956967725534e-07
u34,1.8388544557319057e-06
u13203,1.4036289673609336e-06
u29212,2.3610545992869373e-07
u7142,6.1787856451072966e-06
u13095,3.552315760620712e-07
u15570,4.202441298514507e-07
u24501,2.3801805258303248e-08
u13995,2.750225157259286e-07
u10583,5.177691823199395e-07
u19183,3.472667008252112e-07
u4184,2.2872922370856496e-06
u10046,5.448995899489935e-07
u27935,1.3803329731522972e-139
u12835,8.029833112666687e-07
u28621,1.1421533003001649e-07
u1771,9.449368174684534e-07
u15984,3.2747482702258433e-07
u25519,1.3803329731522972e-139
u8212,1.398709637469099e-07
u6223,5.897457620362541e-07
u13986,1.1276391280457295e-07
u24175,1.3803329731522972e-139
u10436,2.4534507319029002e-09
u12149,5.34606828940347e-07
u8776,4.917978817028198e-08
u28018,1.6814930593613552e-07
u26425,5.946428193980454e-08
u4085,4.457975709032201e-07
u1497,5.418415101067077e-06
u20182,3.579154893234908e-07
u5287,6.686321340035846e-06
u20410,1.2776904709132428e-07
u7190,6.215137099144763e-06
u14767,4.181911506620442e-07
u15072,2.071080584373148e-06
u1120,2.5019554269546674e-05
u28696,1.3803329731522972e-139
u21164,7.493610727913105e-08
u9554,1.1992572638294883e-06
u13524,1.3166694514114446e-07
u26625,1.626754678434892e-07
u9238,4.825883355531541e-07
u12812,4.908630344799095e-07
u13795,4.423384285344581e-07
u395,0.0012731567454804214
u28942,6.183933746964476e-08
u12794,7.596507323268871e-07
u3776,3.308461323682405e-07
u6471,3.506823932520467e-07
u4750,1.6950562230858987e-07
u10668,3.137534050044263e-06
u21708,3.3834766808629615e-08
u29004,1.3803329731522972e-139
u10947,3.6243682337080214e-07
u16308,6.433889044250474e-07
u7082,7.025657998688228e-06
u22619,5.426601892759448e-08
u1699,4.163763347580524e-07
u9343,1.444600530610673e-06
u12845,7.745638796520505e-07
u7570,5.463207369749422e-07
u24036,2.7915798968183046e-08
u26163,2.9071195674723345e-07
u24664,1.6357441128083223e-07
u12510,3.9972352430405244e-07
u15345,1.0001686699148044e-06
u15719,4.47011737275246e-07
u3116,5.947101947083873e-07
u23500,1.3803329731522972e-139
u5871,1.0849595072385399e-06
u26338,1.7158758307403614e-07
u27907,1.3803329731522972e-139
u4287,4.145317698373008e-06
u26382,1.1778985631322595e-07
u22425,7.948678570889024e-08
u13229,1.3803329731522972e-139
u14618,3.0436146877479463e-07
u20952,2.4754210686966304e-07
u2240,3.4485798575709174e-07
u8358,4.7082957832538585e-07
u2300,1.0178303543294984e-06
u1503,3.0298611954333767e-06
u14918,3.511773313782444e-07
u15784,4.4226209246746643e-07
u25628,2.9040047970304677e-07
u1296,4.331103317187817e-06
u2208,6.906083437220198e-05
u28333,2.947567813018915e-08
u23205,3.151864538213655e-08
u21111,1.2944894634631805e-07
u10430,5.148504158941029e-07
u19659,9.422052477913901e-08
u10408,4.238187536949676e-07
u25585,6.789078796675652e-10
u22821,3.402440137526164e-08
u20317,3.1986296631078493e-07
u18979,1.0562261679234937e-06
u7560,2.6365026234477784e-06
u17321,2.3089201584688117e-07
u1619,5.7602952549140295e-06
u15065,7.172586117707299e-07
u25613,1.1119888408848151e-08
u28164,1.6324455675702573e-07
u2128,5.00055125807703e-07
u12298,4.315865432446904e-07
u8743,1.8452343600833009e-06
u13706,4.344194688205561e-07
u22978,9.856388708382407e-09
u1235,5.256831469547071e-07
u17040,3.584287391293766e-07
u9076,8.477425090625792e-07
u7647,5.55602906929927e-07
u8190,1.3844113088513303e-06
u17430,3.593367899623889e-07
u3814,6.170550981745088e-06
u26387,1.3803329731522972e-139
u531,3.415280480322061e-05
u11063,3.5895044344129007e-07
u6614,4.835703298241852e-07
u19412,1.2117140087143678e-07
u19069,2.7502193344796926e-07
u22557,2.1451848642484894e-07
u5728,7.619233590857831e-07
u24855,1.3120680303209156e-07
u2449,1.4904816549698962e-05
u13347,3.649976516754467e-07
u22073,4.4822971135351047e-07
u496,7.555164523969943e-06
u14266,1.773337170932391e-07
u17663,3.7193953763073254e-07
u325,0.0003888076695047267
u17751,4.124536671016573e-07
u28995,1.3803329731522972e-139
u26828,4.273992588271184e-08
u16185,1.1585156701721037e-07
u14191,7.888345758304212e-08
u4521,4.2151816032106215e-07
u28243,6.676921518857455e-08
u1984,2.7040254159011573e-06
u25603,2.728016901474011e-07
u17167,3.425056118089666e-07
u18095,9.159130160915234e-07
u27998,2.684646193676659e-07
u26000,3.4555217848251627e-07
u11407,5.663612922882972e-07
u9796,3.2567264685870688e-06
u13149,4.4895596655359733e-07
u26674,1.3013289390300224e-07
u9804,4.196742645067742e-07
u3920,8.279366260037061e-06
u11354,1.6100566305018758e-06
u26844,1.3803329731522972e-139
u28692,1.3164091904082503e-07
u16328,3.910913267842745e-07
u19682,1.1940253019609053e-07
u5571,4.1820745107247114e-07
u15884,5.480286529524072e-07
u133,1.964885324136388e-05
u23279,7.493712297390628e-08
u20200,4.784129644188533e-07
u27633,1.209105517704931e-08
u23821,1.652799733562204e-07
u9038,1.056088930342031e-06
u27414,1.3803329731522972e-139
u28301,1.8765999170363487e-07
u13453,8.694868405608235e-07
u16035,3.274287019783092e-07
u2184,3.4485798575709174e-07
u17366,3.663577954576357e-07
u3199,4.139255682178586e-07
u1094,1.788816358039843e-07
u11639,8.823778067460272e-07
u1222,1.1080403363237493e-06
u7373,4.61646355339452e-07
u3683,3.884601653664671e-06
u23515,2.9310824778531156e-07
u13405,1.5488949214689477e-07
u20072,5.849926757123308e-07
u1131,9.44830418910323e-06
u25443,3.430313177892444e-07
u24071,1.3408586218684494e-07
u27605,1.3803329731522972e-139
u17604,1.5515710338231673e-06
u15815,4.4054930612289244e-07
u5373,9.40435842873956e-06
u19364,1.1832907181761537e-07
u1646,6.290529223703919e-07
u14454,3.4424265646873916e-07
u26406,1.3803329731522972e-139
u28006,1.3803329731522972e-139
u20756,3.724183484295851e-07
u21046,2.4337584599755823e-09
u1007,1.5689065383623522e-07
u2631,1.8062125281034014e-08
u17340,9.55456508345246e-07
u8187,1.2907663126344389e-06
u5178,2.7557802016261475e-06
u23668,8.669482187678018e-08
u22127,8.309725268062462e-09
u12992,5.079181225316153e-07
u5815,5.929508863578722e-07
u2951,2.477814632521619e-05
u15384,9.423577721255552e-07
u18703,2.189981431403148e-07
u2354,2.7856705524073663e-06
u8961,8.019700533819219e-06
u25086,3.251520404976176e-08
u6619,3.231489222175142e-08
u26063,1.3126069331908007e-06
